,link post,date,post id,Cluster,entity,x,y,sentiment,content,sentiment_overall,sentiment_weight,likes,impressions,retweets,replies,clicks,quotes,id,popularity_score,controversiality_score
66,https://twitter.com/cnbcindonesia/status/1632680047801663490,2023-03-06,6405bbb423f9970e213d728b,1,ihsg,42.52874,-30.268045,"{'negative': 0.8020877838134766, 'neutral': 0.1704232543706894, 'positive': 0.027488896623253822}","Bursa Asia Berakhir Cerah, Sayang IHSG Gak Ikutan https://t.co/9SRYWRjFz2",negative,0.8020877838134766,0,0,0,0,0,0,1632680047801663490,0,0
67,https://twitter.com/cnbcindonesia/status/1632679291719671811,2023-03-06,6405bbb423f9970e213d728d,6,fintech calon unicorn phk,-2.3299472,47.048004,"{'neutral': 0.9864627718925476, 'negative': 0.01041488628834486, 'positive': 0.0031223653350025415}","Fintech Calon Unicorn PHK Pegawai, Founder Tak Digaji https://t.co/Vjauhj8iJZ",neutral,0.9864627718925476,0,0,1,0,0,0,1632679291719671811,1,0
68,https://twitter.com/cnbcindonesia/status/1632677778905595904,2023-03-06,6405bbb423f9970e213d7291,6,jokowi,-12.614212,-7.527134,"{'neutral': 0.8397995233535767, 'negative': 0.10880856215953827, 'positive': 0.05139198154211044}","Jokowi Segera Bagi-bagi Bansos Lagi, Ini Tujuannya! https://t.co/qZeKA3hCDm",neutral,0.8397995233535767,0,0,0,0,0,0,1632677778905595904,0,0
69,https://twitter.com/cnbcindonesia/status/1632673998004801536,2023-03-06,6405bbb523f9970e213d729b,2,putin,62.30422,5.0219064,"{'negative': 0.9152611494064331, 'neutral': 0.08248356729745865, 'positive': 0.002255294006317854}","Awas Pecah Perang Baru di Asia, Libatkan Sekutu Putin! https://t.co/Kf81ZSrdFT",negative,0.9152611494064332,2,0,0,0,0,0,1632673998004801536,2,0
70,https://twitter.com/cnbcindonesia/status/1632672486671228930,2023-03-06,6405bbb523f9970e213d729f,6,vale indonesia,5.584392,20.038809,"{'negative': 0.5697235465049744, 'neutral': 0.42374181747436523, 'positive': 0.006534690037369728}","Jadi Korban Wanaartha Rp200 M, Vale Indonesia Cabut Gugatan? https://t.co/dwizyTz6yo",negative,0.5697235465049744,1,0,0,0,0,0,1632672486671228930,1,0
71,https://twitter.com/cnbcindonesia/status/1632672486671228930,2023-03-06,6405bbb523f9970e213d729f,6,dwizytz6yo,5.584392,20.038809,"{'negative': 0.5697235465049744, 'neutral': 0.42374181747436523, 'positive': 0.006534690037369728}","Jadi Korban Wanaartha Rp200 M, Vale Indonesia Cabut Gugatan? https://t.co/dwizyTz6yo",negative,0.5697235465049744,1,0,0,0,0,0,1632672486671228930,1,0
72,https://twitter.com/cnbcindonesia/status/1632671730031292416,2023-03-06,6405bbb523f9970e213d72a1,6,bibit,0.9961773,-25.764774,"{'neutral': 0.99835205078125, 'negative': 0.0010427216766402125, 'positive': 0.0006052692187950015}","Bibit Dikabarkan PHK Pegawai, Manajemen Buka Suara https://t.co/9rULLCxvIy",neutral,0.99835205078125,0,0,0,0,0,0,1632671730031292416,0,0
73,https://twitter.com/cnbcindonesia/status/1632668708022677509,2023-03-06,6405bbb523f9970e213d72a9,3,jokowi,-53.623363,22.74443,"{'neutral': 0.9112381935119629, 'negative': 0.06087649241089821, 'positive': 0.02788536064326763}",Perhatian! Beli Mobil Yang Ini Tak Dapat Bantuan Jokowi ya https://t.co/OUdz4DXww4,neutral,0.9112381935119628,2,0,0,0,0,0,1632668708022677509,2,0
74,https://twitter.com/cnbcindonesia/status/1632667196861063168,2023-03-06,6405acaacc97b41afa56e9ef,1,ojk,6.929515,-14.89381,"{'negative': 0.9918549060821533, 'neutral': 0.006816908251494169, 'positive': 0.0013281720457598567}","Awas! OJK Temukan 8 Investasi &amp; 85 Pinjol Ilegal, Ini Listnya https://t.co/Ge8IMuwhKM",negative,0.9918549060821532,1,0,2,0,0,0,1632667196861063168,3,0
75,https://twitter.com/cnbcindonesia/status/1632664930280243200,2023-03-06,6405acaacc97b41afa56e9f5,4,gen z,-3.7962697,49.84034,"{'negative': 0.7907537221908569, 'positive': 0.14255134761333466, 'neutral': 0.06669490784406662}","Bukan Gaji Tinggi, Ini yang Dicari Gen Z Saat Nyari Kerja https://t.co/FbKON0EHdN",negative,0.7907537221908569,0,0,0,0,0,0,1632664930280243200,0,0
76,https://twitter.com/cnbcindonesia/status/1632663420569894912,2023-03-06,6405acaacc97b41afa56e9f9,1,bca,21.290398,0.31104466,"{'negative': 0.8951209187507629, 'neutral': 0.09082765132188797, 'positive': 0.014051354490220547}","BCA Kini Berjaya, Dulu Pernah Dibom &amp; Hampir Bangkrut https://t.co/KwkoTDULPy",negative,0.8951209187507629,0,0,0,0,0,0,1632663420569894912,0,0
77,https://twitter.com/cnbcindonesia/status/1632661908460302338,2023-03-06,6405acaacc97b41afa56e9fd,3,pertamina,-16.414457,18.293373,"{'neutral': 0.9968151450157166, 'positive': 0.0025988351553678513, 'negative': 0.0005861099343746901}","Transaksi UMKM Pertamina Tembus Rp 2,4 M di Inacraft 2023 https://t.co/oIBVJsnjdy",neutral,0.9968151450157166,0,0,0,0,0,0,1632661908460302338,0,0
78,https://twitter.com/cnbcindonesia/status/1632661155532374019,2023-03-06,6405acaacc97b41afa56e9ff,1,nim perbankan ri,24.173544,0.3822112,"{'neutral': 0.6890697479248047, 'negative': 0.28512394428253174, 'positive': 0.025806274265050888}","NIM Perbankan RI Super Tinggi, Kredit Macet Apa Kabar? https://t.co/wHMutqKRlZ",neutral,0.6890697479248047,0,0,0,0,0,0,1632661155532374019,0,0
79,https://twitter.com/cnbcindonesia/status/1632659642374291460,2023-03-06,6405acaacc97b41afa56ea03,2,jinping,55.5734,11.336954,"{'negative': 0.7893876433372498, 'neutral': 0.2008531242609024, 'positive': 0.009759179316461086}","Pede China sebagai Negara Adidaya, Xi Jinping Sindir AS Cs https://t.co/piNa0mTBh6",negative,0.7893876433372498,0,0,0,0,0,0,1632659642374291460,0,0
80,https://twitter.com/cnbcindonesia/status/1632659642374291460,2023-03-06,6405acaacc97b41afa56ea03,2,as cs,55.5734,11.336954,"{'negative': 0.7893876433372498, 'neutral': 0.2008531242609024, 'positive': 0.009759179316461086}","Pede China sebagai Negara Adidaya, Xi Jinping Sindir AS Cs https://t.co/piNa0mTBh6",negative,0.7893876433372498,0,0,0,0,0,0,1632659642374291460,0,0
81,https://twitter.com/cnbcindonesia/status/1632658885583486980,2023-03-06,6405acaacc97b41afa56ea05,6,jokowi,-10.448294,-4.772873,"{'neutral': 0.5767337679862976, 'negative': 0.38301920890808105, 'positive': 0.040247056633234024}","Isu Reshuffle Kembali Ramai Dibahas, Ini Jawaban Jokowi! https://t.co/942veXGvOc",neutral,0.5767337679862976,0,0,0,0,0,0,1632658885583486980,0,0
82,https://twitter.com/cnbcindonesia/status/1632657375118213120,2023-03-06,6405acabcc97b41afa56ea09,6,komisaris kedawung,-17.665688,-12.471496,"{'neutral': 0.7960951924324036, 'negative': 0.19187936186790466, 'positive': 0.01202540285885334}","Dua Komisaris Kedawung Setia (KDSI) Mundur, Ada Apa? https://t.co/18wgZZyzvW",neutral,0.7960951924324036,0,0,0,0,0,0,1632657375118213120,0,0
83,https://twitter.com/cnbcindonesia/status/1632657375118213120,2023-03-06,6405acabcc97b41afa56ea09,6,setia,-17.665688,-12.471496,"{'neutral': 0.7960951924324036, 'negative': 0.19187936186790466, 'positive': 0.01202540285885334}","Dua Komisaris Kedawung Setia (KDSI) Mundur, Ada Apa? https://t.co/18wgZZyzvW",neutral,0.7960951924324036,0,0,0,0,0,0,1632657375118213120,0,0
84,https://twitter.com/cnbcindonesia/status/1632657375118213120,2023-03-06,6405acabcc97b41afa56ea09,6,kdsi,-17.665688,-12.471496,"{'neutral': 0.7960951924324036, 'negative': 0.19187936186790466, 'positive': 0.01202540285885334}","Dua Komisaris Kedawung Setia (KDSI) Mundur, Ada Apa? https://t.co/18wgZZyzvW",neutral,0.7960951924324036,0,0,0,0,0,0,1632657375118213120,0,0
85,https://twitter.com/cnbcindonesia/status/1632656618759266305,2023-03-06,6405acabcc97b41afa56ea0b,3,jokowi,-55.731335,23.373058,"{'neutral': 0.9950563907623291, 'negative': 0.003586465260013938, 'positive': 0.0013571653980761766}",Oh Ini Dia Titah Khusus Jokowi Soal Bantuan Kendaraan Listrik https://t.co/caXWPwndil,neutral,0.9950563907623292,2,0,1,0,0,0,1632656618759266305,3,0
86,https://twitter.com/cnbcindonesia/status/1632655107706830850,2023-03-06,6405acabcc97b41afa56ea0f,1,wam,16.018742,-8.563446,"{'neutral': 0.9713004231452942, 'negative': 0.023657189682126045, 'positive': 0.005042335484176874}","2 Minggu Lagi, Wamen Umumkan Skandal Keuangan BUMN https://t.co/IygMbIYdRb",neutral,0.9713004231452942,2,0,1,0,0,0,1632655107706830850,3,0
87,https://twitter.com/cnbcindonesia/status/1632650574951772161,2023-03-06,64059f96ee888740970f4d8e,1,emiten yogurt cmry,32.4332,7.2428136,"{'positive': 0.5075659155845642, 'negative': 0.3165562152862549, 'neutral': 0.1758778691291809}","Emiten Yogurt CMRY Terlihat Manis Sih, tapi Sahamnya... https://t.co/3xYbHYdwNX",positive,0.5075659155845642,0,0,1,0,0,0,1632650574951772161,1,0
88,https://twitter.com/cnbcindonesia/status/1632647550720262145,2023-03-06,64059f96ee888740970f4d96,6,bos,1.1538533,-13.674268,"{'negative': 0.7546275854110718, 'neutral': 0.15630395710468292, 'positive': 0.08906839042901993}","Dulu Pasrah Tak Bisa Bayar Kuliah, Kini Bos Raja Ecommerce RI https://t.co/GQnMJKNKuG",negative,0.7546275854110718,0,0,2,0,0,0,1632647550720262145,2,0
89,https://twitter.com/cnbcindonesia/status/1632647550720262145,2023-03-06,64059f96ee888740970f4d96,6,raja ecommerce ri https,1.1538533,-13.674268,"{'negative': 0.7546275854110718, 'neutral': 0.15630395710468292, 'positive': 0.08906839042901993}","Dulu Pasrah Tak Bisa Bayar Kuliah, Kini Bos Raja Ecommerce RI https://t.co/GQnMJKNKuG",negative,0.7546275854110718,0,0,2,0,0,0,1632647550720262145,2,0
90,https://twitter.com/cnbcindonesia/status/1632646040762347522,2023-03-06,64059f96ee888740970f4d9a,1,boy thohir,22.748177,-45.58207,"{'neutral': 0.9970172643661499, 'positive': 0.001616647350601852, 'negative': 0.0013661369448527694}","Baru Private Placement, Boy Thohir Langsung Jual Saham ESSA https://t.co/g7RRN3TvHe",neutral,0.99701726436615,0,0,1,0,0,0,1632646040762347522,1,0
91,https://twitter.com/cnbcindonesia/status/1632644528657125378,2023-03-06,64059f96ee888740970f4d9e,3,jokowi,-56.245274,25.42127,"{'neutral': 0.9830257296562195, 'negative': 0.015729235485196114, 'positive': 0.0012449412606656551}","Jokowi Guyur Insentif Rp 1,7 T untuk 250.000 Motor Listrik https://t.co/I1qUuImkts",neutral,0.9830257296562196,0,0,1,0,0,0,1632644528657125378,1,0
92,https://twitter.com/cnbcindonesia/status/1632643771916582912,2023-03-06,64059f96ee888740970f4da0,2,alg,59.155457,0.005324247,"{'negative': 0.641913115978241, 'neutral': 0.31865474581718445, 'positive': 0.039432086050510406}",'Koki' &amp; Algojo Putin Buka-bukaan Alasan Rusia Ngotot Perang https://t.co/SAzrhk9V8b,negative,0.641913115978241,0,0,0,0,0,0,1632643771916582912,0,0
93,https://twitter.com/cnbcindonesia/status/1632643771916582912,2023-03-06,64059f96ee888740970f4da0,2,putin,59.155457,0.005324247,"{'negative': 0.641913115978241, 'neutral': 0.31865474581718445, 'positive': 0.039432086050510406}",'Koki' &amp; Algojo Putin Buka-bukaan Alasan Rusia Ngotot Perang https://t.co/SAzrhk9V8b,negative,0.641913115978241,0,0,0,0,0,0,1632643771916582912,0,0
94,https://twitter.com/cnbcindonesia/status/1632643016480501760,2023-03-06,64059f96ee888740970f4da2,3,luhut,-60.373207,23.751701,"{'neutral': 0.8661227822303772, 'negative': 0.1288137286901474, 'positive': 0.005063432268798351}","Luhut Umumkan Subsidi Kendaraan Listrik, Berlaku 20 Maret! https://t.co/dKwkDpatF6",neutral,0.8661227822303772,0,0,1,0,0,0,1632643016480501760,1,0
95,https://twitter.com/cnbcindonesia/status/1632642262071902208,2023-03-06,64059f96ee888740970f4da4,3,luhut,52.29331,34.179855,"{'negative': 0.7309125065803528, 'neutral': 0.2329900711774826, 'positive': 0.03609750419855118}","Ternyata Luhut Masih Pede Soal Tesla, Begini Bocorannya https://t.co/am4VJgd5m9",negative,0.7309125065803528,0,0,0,0,0,0,1632642262071902208,0,0
96,https://twitter.com/cnbcindonesia/status/1632641503972454402,2023-03-06,64059f96ee888740970f4da6,5,sultan,1.3056988,-5.9684157,"{'neutral': 0.8458924293518066, 'positive': 0.1367860734462738, 'negative': 0.01732146181166172}","Sejarah Hotel Sultan: Dibangun Ibnu Sutowo, Kini Punya Negara https://t.co/r99FT3i1JU",neutral,0.8458924293518066,0,0,2,0,0,0,1632641503972454402,2,0
97,https://twitter.com/cnbcindonesia/status/1632641503972454402,2023-03-06,64059f96ee888740970f4da6,5,ibnu sutowo,1.3056988,-5.9684157,"{'neutral': 0.8458924293518066, 'positive': 0.1367860734462738, 'negative': 0.01732146181166172}","Sejarah Hotel Sultan: Dibangun Ibnu Sutowo, Kini Punya Negara https://t.co/r99FT3i1JU",neutral,0.8458924293518066,0,0,2,0,0,0,1632641503972454402,2,0
98,https://twitter.com/cnbcindonesia/status/1632639993284816897,2023-03-06,64059f97ee888740970f4daa,3,luhut,-59.42339,24.953234,"{'negative': 0.6925718784332275, 'neutral': 0.2984338104724884, 'positive': 0.008994333446025848}","Luhut Sebut Subsidi Mobil Listrik Itu Bantuan, Bukan Insentif https://t.co/amSrzczW5C",negative,0.6925718784332275,0,0,3,0,0,0,1632639993284816897,3,0
99,https://twitter.com/cnbcindonesia/status/1632636971590844425,2023-03-06,6405908a7fd3dd47c57997ef,6,rafael,25.039507,36.509594,"{'negative': 0.8811950087547302, 'neutral': 0.1142670214176178, 'positive': 0.004538034088909626}",Rafael &amp; Keluarga Lakukan Cara Ini untuk Kelabui Transaksi https://t.co/er717JvTXh,negative,0.8811950087547302,0,0,1,0,0,0,1632636971590844425,1,0
100,https://twitter.com/cnbcindonesia/status/1632633947707396098,2023-03-06,6405908a7fd3dd47c57997f7,6,kpk,-2.1383367,-24.299353,"{'neutral': 0.8793332576751709, 'negative': 0.11549890041351318, 'positive': 0.005167839583009481}","Video: KPK Usut Harta ""Geng"" Pegawai Pajak Serupa Rafael Alun https://t.co/NnY1eLtRi9",neutral,0.8793332576751709,0,0,0,0,0,0,1632633947707396098,0,0
101,https://twitter.com/cnbcindonesia/status/1632633947707396098,2023-03-06,6405908a7fd3dd47c57997f7,6,rafael,-2.1383367,-24.299353,"{'neutral': 0.8793332576751709, 'negative': 0.11549890041351318, 'positive': 0.005167839583009481}","Video: KPK Usut Harta ""Geng"" Pegawai Pajak Serupa Rafael Alun https://t.co/NnY1eLtRi9",neutral,0.8793332576751709,0,0,0,0,0,0,1632633947707396098,0,0
102,https://twitter.com/cnbcindonesia/status/1632633190375387137,2023-03-06,6405908b7fd3dd47c57997f9,5,chatg,-18.198647,52.879795,"{'negative': 0.9975630044937134, 'neutral': 0.0018416455714032054, 'positive': 0.0005952991195954382}","ChatGPT Minggir, Mesin dari Otak Manusia Bakal Ubah Dunia https://t.co/PzxD4pHlIu",negative,0.9975630044937134,1,0,2,0,0,0,1632633190375387137,3,0
103,https://twitter.com/cnbcindonesia/status/1632632435291705344,2023-03-06,6405908b7fd3dd47c57997fb,6,menteri bumn,10.244432,6.738032,"{'neutral': 0.9989097118377686, 'positive': 0.0007280550780706108, 'negative': 0.00036228049430064857}",Menteri BUMN dan Jaksa Agung Bahas Aset Jiwasraya https://t.co/xcePIGMspb,neutral,0.9989097118377686,2,0,0,0,0,0,1632632435291705344,2,0
104,https://twitter.com/cnbcindonesia/status/1632632435291705344,2023-03-06,6405908b7fd3dd47c57997fb,6,jaksa agung,10.244432,6.738032,"{'neutral': 0.9989097118377686, 'positive': 0.0007280550780706108, 'negative': 0.00036228049430064857}",Menteri BUMN dan Jaksa Agung Bahas Aset Jiwasraya https://t.co/xcePIGMspb,neutral,0.9989097118377686,2,0,0,0,0,0,1632632435291705344,2,0
105,https://twitter.com/cnbcindonesia/status/1632627901702053891,2023-03-06,6405908b7fd3dd47c5799807,6,erick,15.18282,-10.214329,"{'neutral': 0.9929634928703308, 'positive': 0.004536178428679705, 'negative': 0.0025003517512232065}","Pertemuan Erick &amp; Kejagung, Bersih-bersih BUMN Berlanjut https://t.co/Qewjwc0Dq5",neutral,0.9929634928703308,0,0,0,0,0,0,1632627901702053891,0,0
106,https://twitter.com/cnbcindonesia/status/1632627901702053891,2023-03-06,6405908b7fd3dd47c5799807,6,kej,15.18282,-10.214329,"{'neutral': 0.9929634928703308, 'positive': 0.004536178428679705, 'negative': 0.0025003517512232065}","Pertemuan Erick &amp; Kejagung, Bersih-bersih BUMN Berlanjut https://t.co/Qewjwc0Dq5",neutral,0.9929634928703308,0,0,0,0,0,0,1632627901702053891,0,0
107,https://twitter.com/cnbcindonesia/status/1632627901702053891,2023-03-06,6405908b7fd3dd47c5799807,6,bumn,15.18282,-10.214329,"{'neutral': 0.9929634928703308, 'positive': 0.004536178428679705, 'negative': 0.0025003517512232065}","Pertemuan Erick &amp; Kejagung, Bersih-bersih BUMN Berlanjut https://t.co/Qewjwc0Dq5",neutral,0.9929634928703308,0,0,0,0,0,0,1632627901702053891,0,0
108,https://twitter.com/cnbcindonesia/status/1632624879483899904,2023-03-06,6405908b7fd3dd47c579980f,0,dirut pertamina,-31.558828,-46.419273,"{'neutral': 0.9948853850364685, 'negative': 0.0036566955968737602, 'positive': 0.0014579083072021604}",Pernyataan Dirut Pertamina Soal Kebakaran Depo BBM Plumpang https://t.co/hTwvL4pcDB,neutral,0.9948853850364684,0,0,0,0,0,0,1632624879483899904,0,0
109,https://twitter.com/cnbcindonesia/status/1632623368246575105,2023-03-06,6405838f602933011923096d,0,bi,-25.872805,-45.403355,"{'neutral': 0.7586545944213867, 'negative': 0.21251581609249115, 'positive': 0.028829557821154594}","Uang Terbakar Pasca Insiden Depo Plumpang, Boleh Tukar ke BI? https://t.co/wRM8nvaqqV",neutral,0.7586545944213867,0,81,0,0,0,0,1632623368246575105,0,0
110,https://twitter.com/cnbcindonesia/status/1632622612898521088,2023-03-06,6405838f602933011923096f,6,jokowi,-10.228758,-1.8580222,"{'negative': 0.9674031138420105, 'neutral': 0.02285492606461048, 'positive': 0.009741959162056446}",Tegas! Jokowi Sebut PN Pusat Kontroversi dan Bikin Pro-Kontra https://t.co/dLpJ3A059b,negative,0.9674031138420104,2,92,0,0,2,0,1632622612898521088,2,0
111,https://twitter.com/cnbcindonesia/status/1632621104161251328,2023-03-06,640583906029330119230973,3,luhut,-58.26809,24.253508,"{'neutral': 0.9959031939506531, 'negative': 0.0027940450236201286, 'positive': 0.0013027357636019588}","Hari Ini, Luhut Cs Bakal Umumkan Soal Insentif Mobil Listrik https://t.co/zR3fVEjGsL",neutral,0.9959031939506532,1,127,0,0,0,0,1632621104161251328,1,0
112,https://twitter.com/cnbcindonesia/status/1632621104161251328,2023-03-06,640583906029330119230973,3,cs,-58.26809,24.253508,"{'neutral': 0.9959031939506531, 'negative': 0.0027940450236201286, 'positive': 0.0013027357636019588}","Hari Ini, Luhut Cs Bakal Umumkan Soal Insentif Mobil Listrik https://t.co/zR3fVEjGsL",neutral,0.9959031939506532,1,127,0,0,0,0,1632621104161251328,1,0
113,https://twitter.com/cnbcindonesia/status/1632618837274181632,2023-03-06,640583906029330119230979,4,xl axiata,-15.966253,-30.667004,"{'neutral': 0.8412619233131409, 'negative': 0.11984889954328537, 'positive': 0.038889240473508835}","Usai Drop, Apa XL Axiata Bisa Lari Kencang Tahun Ini? https://t.co/HE62G6lgTL",neutral,0.8412619233131409,0,178,0,0,0,0,1632618837274181632,0,0
114,https://twitter.com/cnbcindonesia/status/1632617327077347328,2023-03-06,64058390602933011923097d,0,erick thohir,-21.047318,-45.66109,"{'neutral': 0.9960440397262573, 'negative': 0.0030640678014606237, 'positive': 0.0008919109241105616}",Erick Thohir &amp; Pertamina Bahas Nasib Depo Plumpang Sore Ini https://t.co/m7MorPYta1,neutral,0.9960440397262572,1,215,0,0,1,0,1632617327077347328,1,0
115,https://twitter.com/cnbcindonesia/status/1632617327077347328,2023-03-06,64058390602933011923097d,0,pertamina,-21.047318,-45.66109,"{'neutral': 0.9960440397262573, 'negative': 0.0030640678014606237, 'positive': 0.0008919109241105616}",Erick Thohir &amp; Pertamina Bahas Nasib Depo Plumpang Sore Ini https://t.co/m7MorPYta1,neutral,0.9960440397262572,1,215,0,0,1,0,1632617327077347328,1,0
116,https://twitter.com/cnbcindonesia/status/1632615815143989260,2023-03-06,640583906029330119230981,1,jreengg,38.87532,-0.9189941,"{'negative': 0.9848031997680664, 'neutral': 0.013421048410236835, 'positive': 0.0017757004825398326}",Jreengg! Indonesia &amp; Korsel Sepakat Tinggalkan Dolar AS https://t.co/mLAnRXuMQE,negative,0.9848031997680664,0,228,0,0,5,0,1632615815143989260,0,0
117,https://twitter.com/cnbcindonesia/status/1632615059372253184,2023-03-06,640583906029330119230983,6,rafael lib,22.7541,34.443123,"{'negative': 0.6379033923149109, 'neutral': 0.3401236832141876, 'positive': 0.02197299897670746}","Nah Lho, Kasus Rafael Libatkan Sejumlah Konsultan Pajak! https://t.co/hPbFkMvv6I",negative,0.6379033923149109,2,268,3,0,11,0,1632615059372253184,5,0
118,https://twitter.com/cnbcindonesia/status/1632614302401146881,2023-03-06,640583906029330119230985,4,jennie blackpink,32.750427,17.970999,"{'negative': 0.477967768907547, 'neutral': 0.46643587946891785, 'positive': 0.055596306920051575}",Fakta Cedera Wajah Jennie BLACKPINK yang Bikin Fans Khawatir https://t.co/aAOEywejzL,negative,0.477967768907547,0,252,0,0,8,0,1632614302401146881,0,0
