date,post id,content/type,text,link post,likes,comments,shares,saved,impressions,reach,video_views,plays,replies,interactions,engagement_rate
2023-03-10,640a76fda86f5e5d890b64e3,photo,"Babak baru krisis ekonomi Pakistan terus-menerus melanda. Kali ini, Negeri Ali Jinnah kembali mengalami kenaikan utang luar negeri dan investor mulai mencabut kegiatan bisnisnya di negara itu.

Dalam laporan terbaru, dikutip Kamis (9/3/2023), utang luar negeri negara dengan penduduk mayoritas Muslim itu meningkat tajam sebesar 38% menjadi 20,69 triliun rupee (sekitar Rp 1.137,95 triliun) pada akhir Januari 2023.

Padahal, Januari 2022, utang luar negeri Pakistan hanya berada di angka 14,98 triliun rupee.

Laporan itu mengatakan kenaikan utang dapat dikaitkan dengan devaluasi besar-besaran dalam mata uang lokal terhadap dolar AS. 

Tercatat rupee Pakistan turun sebesar 51% secara year-on-year terhadap dolar di Januari 2023.

Dengan hal ini, utang keseluruhan pemerintah Pakistan melonjak menjadi 54,94 triliun rupee Pakistan pada akhir Januari 2023.

Utang dalam negeri meningkat menjadi 34,26 triliun rupee Pakistan pada akhir Januari 2023.

Sementara pinjaman jangka panjang negara meningkat menjadi 27,51 triliun rupee Pakistan.

Sejak kapan terjadinya pelemahan nilai tukar rupee? Bagaimana respon IMF?

Baca artikel selengkapnya berjudul 'Pilu Negara Muslim Ini, Utang Meledak Rp 1000 T- Investor Cabut' hanya di cnbcindonesia.com.

#Pakistan",https://www.instagram.com/p/CplmZzJpwI5/,3139,236,0,129,136604,127672,0,0,0,3504,2.74
2023-03-09,6409e9a504093155e37c1eab,photo,"Skandal jual-beli sepatu bekas impor asal Singapura meninggalkan banyak pertanyaan, bagaimana bisa sepatu-sepatu impor ilegal itu bisa masuk ke Indonesia?

Berdasarkan hasil penelusuran CNBC Indonesia, sejak hari Rabu (8/3/2023) kemarin, berhasil menemukan modus dan praktik para pedagang untuk bisa memasukkan barang ilegal tersebut ke Indonesia. 

""Saya ada langganan di Singapura, (dia) ngirim langsung ke saya. Saya ambilnya partai banyak. Dari orang Singapura langsung disegel, jadi gak bisa (kami) sortir, langsung dalam bentuk bal-balan,"" ungkap salah satu pedagang barang bekas inisial SM kepada CNBC Indonesia, Kamis (9/3/2023).

SM juga meyakinkan kalau penjualan barang bekas, khususnya sepatu bekas impor dari Singapura memiliki banyak peminat.
----
#barangbekas #sepatubekas #singapura #bajubekas",https://www.instagram.com/p/Cpkhu9hPR2y/,2856,83,0,144,170017,160725,0,0,0,3083,1.92
2023-03-09,6409bf738819b068357ef82b,photo,"Kementerian Keuangan memutuskan untuk memecat Pejabat Ditjen Pajak Eselon III Rafael Alun Trisambodo.

Pemecatan tersebut didasarkan atas tindakan-tindakan displin berat yang dilakukan oleh Rafael Alun, salah satunya tidak patuh membayar pajak.

Inspektur Jenderal Kementerian Keuangan Awan Nurmawan Nuh menjelaskan Rafael Alun terbukti tidak menunjukkan integritas dan keteladanan dalam sikap perilaku ucapan dan tindakan, baik di dalam maupun di luar kedinasan.

""Dengan tidak melaporkan LHKPN secara benar, tidak patuh membayar pajak, serta gaya hidup pribadi, dan keluarga tidak sesuai atas kepatutan dan kepantasan sebagai ASN,"" jelas Awan dalam konferensi pers, Rabu (8/3/2023).

Temuan lainnya yakni Rafael Alun juga terbukti tidak melaporkan harta kekayaan ke pejabat yang berwenang, sesuai peraturan perundang-undangan.

Baca berita menarik lainnya di www.cnbcindonesia.com
----
#pajak #rafaelalun #djp #kpk #ditjenpajak",https://www.instagram.com/p/CpkNIdEjX9z/,5404,366,0,151,191606,190742,0,0,0,5921,3.1
2023-03-09,6409bf748819b068357ef82d,photo,"Media ekonomi terbesar dan terintegrasi, CNBC Indonesia, telah sukses menggelar bahasan seputar proyeksi kondisi ekonomi di berbagai sektor lewat rangkaian Economic Outlook 2023.

Setelah sukses menggelar Economic Outlook 2023, CNBC Indonesia  akan menggelar event golf bertajuk CNBC Indonesia Golf Economic Outlook Edition yang akan diselenggarakan pada Sabtu, 18 Maret 2023 di Pondok Indah Golf.

Rangkaian kegiatan ini akan dihadiri oleh beberapa tokoh dan pelaku ekonomi penting.

Menarik bukan? 

Yuk daftarkan diri Anda dan ikuti rangkaian acara CNBC Indonesia Golf Economic Outlook Edition.

Pantau terus website CNBC Indonesia untuk mengetahui informasi lebih lanjut terkait pendaftaran atau registrasinya ya..

#EconomicOutlook2023 #GolfEconomicOutlookCNBC",https://www.instagram.com/p/CpkKKKqr3OX/,110,1,0,2,10915,10145,0,0,0,113,1.11
2023-03-09,6409a354ad49f964c17a8b9d,photo,"Para pencari cuan, selalu berhati-hati saat ingin investasi ya. Nggak maukan uang yang sudah susah payah kamu kumpulkan, lenyap begitu saja. Jangan tergiur dengan keuntungan yang besar. Inget rumusnya : High return sudah pasti high risk

Udah kerja pagi pulang malem. Uang diirit irit biar bisa investasi, ehhh ilang :( belum lagi kalau ada yang nekat investasinya pake uang pinjeman :( 

Kalian tau Wahyu Kenzo? 

Kapolda Jatim Irjen Toni Harmanto mengatakan, ada 25 ribu lebih nasabah yang berpotensi menjadi korban penipuan robot trading ATG milik 'Crazy Rich' Surabaya' Wahyu Kenzo. Bahkan korbannya sampai luar negeri.

Sebelumnya, Wahyu Kenzo secara resmi telah dilaporkan ke Bareskrim Mabes Polri. 

Laporan ini menyebut ada 141 investor yang menjadi korban dengan kerugian lebih dari Rp 15 miliar.

Kasus ini sebelumnya ditangani oleh Polresta Malang Kota. Tetapi karena tergolong kejahatan luar biasa atau extraordinary crime, Polda Jawa Timur turut serta dalam mengusut kasus ini.

Lihat selengkapnya di cnbcindonesia.com
----
#penipuan #wahyukenzo #crazyrichwahyukenzo #robottrading #atg",https://www.instagram.com/p/Cpj_ZngLxyY/,3732,134,0,161,166096,156340,0,0,0,4027,2.58
2023-03-09,640995aa3860ae73be487ffd,carousel,"OPPO Find N2 Flip adalah perangkat yang digadang – gadang sebagai perangkat ponsel lipat terbaik saat ini semenjak perilisan secara global. Acara lelang yang diadakan di Plaza Indonesia menjadi pertama kalinya OPPO Find N2 Flip hadir di Indonesia untuk tampil sekaligus mencuri perhatian para konsumen premium.

Sebagai perangkat yang bahkan belum resmi beredar di Indonesia, Find N2 Flip berhasil mendapatkan antusias yang sangat tinggi dari kalangan premium untuk menjadi yang pertama memiliki dan menggunakannya.

Bernard Akili, Founder Beach Club Potato Head Bali, berhasil mendapatkan perangkat OPPO Find N2 Flip Astral Black dengan harga 110 Juta Rupiah

Jennifer Ang, Founder CUIT Indonesia,, berhasil mendapatkan OPPO Find N2 Flip Moonlight Purple senilai 120 Juta Rupiah

Sudah tidak sabar untuk mencoba ponsel lipat dari OPPO ini? Nantikan peluncuran resmi OPPO Find N2 Flip di Indonesia ya!

#OPPOIndonesia #OPPOFindN2Flip",https://www.instagram.com/p/Cpj4g-CJp0X/,1059,28,0,37,82377,70547,0,0,0,1124,1.59
2023-03-09,640979217b04546628746e19,photo,"Kisruh transaksi gelap Rp 300 triliun di Kementerian Keuangan (Kemenkeu) menjadi sorotan publik. 

Ternyata, nilai transaksi gelap tersebut terkait dengan 460 pegawai negeri sipil (PNS) di jajaran Kemenkeu.

Dia mengungkapkan sekitar 460 pegawai Kemenkeu terlibat transaksi janggal senilai Rp300 triliun dalam periode 2009 hingga 2023. Kurang lebih, katanya, ada 160 laporan yang diterima sejak saat itu

Mahfud menyayangkan tidak adanya respons terkait hal ini. 

Padahal, laporan transaksi itu pun sudah disampaikan seluruhnya, namun tidak mendapat respons dari Kementerian Keuangan. 

Baca selengkapnya di cnbcindonesia.com
-----
#srimulyani #kemenkeu #djp #pajak",https://www.instagram.com/p/CpjmSyXp_Kj/,4374,446,0,236,155515,150834,0,0,0,5056,3.35
2023-03-09,64094f075cb1e44bec3356c6,photo,"Daftar emiten yang berpotensi ditendang dari bursa atau delisting bertambah. 

Beberapa saham emiten tersebut ternyata dimiliki oleh beberapa perusahaan dana pensiun (dapen) dan asuransi.

Inilah saham kepemilikan Dapen dan BUMN yang berpotensi delisting antara lain:

1. PT Eureka Prima Jakarta Tbk (LCGP)

2. PT Ratu Prabu Energi Tbk (ARTI)

3. PT Sugih Energy Tbk. (SUGI)

4. PT Rimo International Lestari Tbk (RIMO)

5. PT Danasupra Erapacific Tbk (DEFI)

Baca berita lengkapnya berjudul 'Ini Dia 5 'Saham Gorengan' yang Bikin Dapen BUMN Kejeblos' hanya di cnbcindonesia.com

#BUMN #sahamgorengan",https://www.instagram.com/p/CpjRq7WDJZB/,832,21,0,41,52868,51435,0,0,0,894,1.74
2023-03-08,64087ca46f5a861bb92b9af2,photo,"Minat investasi masyarakat terus tumbuh di tengah pemulihan ekonomi. Terlihat dari jumlah investor di pasar modal yang terus meningkat mencapai 10,60 juta investor.

Melihat hal tersebut, butuh strategi jitu yang harus dilakukan dalam berinvestasi.

Untuk mengupas lebih lanjut mengenai peluang finansial di 2023, CNBC Indonesia dan PT Bank Negara Indonesia (Persero) Tbk mengadakan BNI Emerald Market Outlook dengan tema ""Optimizing Financial Opportunities As Epicentrum of Growth""  sebagai salah satu wujud komitmen @bni46 BNI Emerald dalam mengelola kekayaan nasabah dan memberikan pendampingan untuk setiap keputusan investasi. Private client event ini akan berlangsung Kamis, 9 Maret 2023, pukul 16.00-18.00 WIB, di Bali Room, Hotel Indonesia Kempinski, Jakarta. 

BNI Emerald Market Outlook dapat disimak secara eksklusif melalui streaming di www.cnbcindonesia.com",https://www.instagram.com/p/CphvNF9J86v/,114,2,0,4,12454,11662,0,0,0,120,1.03
2023-03-08,64086df823e6071b72541643,reels,"Industri surogasi saat ini terus mengalami peningkatan yang pesat. Pada 2022, Konsultan riset pasar Global Market Insights menyebut industri surogasi global bernilai sekitar US$ 14 miliar (Rp 210 triliun).

Terlihat mulai muncul grup Facebook dan iklan agensi menarik bagi wanita dengan janji pendapatan yang cukup besar.

Baca berita selengkapnya berjudul 'Dunia Lagi Pusing 'Resesi Seks', Bisnis Sewa Rahim Kian Subur' hanya di cnbcindonesia.com",https://www.instagram.com/reel/CphoYb2PJhx/,2017,87,1067,326,0,137904,0,141095,0,2430,2.54
2023-03-08,640844498585f70345656633,photo,"KPK akan memanggil pegawai Direktorat Jenderal Pajak (DJP) yang bakal dipanggil untuk dilakukan pemeriksaan lebih lanjut. Pegawai tersebut diduga terkait dengan kasus Rafael Alun Trisambodo.

Sayangnya, KPK belum bisa mengungkapkan nama dan jumlah pegawai pajak yang akan dipanggil. 

Di sisi lain, Wakil Ketua Alexander Marwata menegaskan bahwa pihak yang dipanggil ini bukan berarti masuk ke dalam geng Rafael 
----
#kpk #djp #pajak #petugaspajak",https://www.instagram.com/p/CphTvfpL-AT/,7947,428,0,257,195351,189170,0,0,0,8632,4.56
2023-03-08,640844498585f70345656635,photo,"Jangan ragu-ragu untuk kirimkan pertanyaan
kepada redaksi CNBC Indonesia untuk kami
bantu tanyakan kepada salah satu pakar hukum
di Indonesia.

Pertanyaannya dari sobat CNBC Indonesia
akan kami kumpulkan & tanyakan langsung
di sesi diskusi segmen Legal Money.

Segmen Legal Money adalah segmen khusus di
Program Power Lunch yang fokus mengulas
permasalahan hukum yang terkait industri
keuangan dan sektor lainnya. Segmen khusus
ini juga diharapkan dapat menjadi medium
edukasi agar masyarakat dapat memahami trik
menghadapi masalah atau sengketa hukum,
baik pidana dan juga perdata.

Jadi jangan lupa saksikan Legal Money yah
sobat CNBC Indonesia! Kami hadir untuk
kalian melalui:

Live streaming di cnbcindonesia.com
Siaran TV digital (Jabodetabek, Channel FTA 40)
Dan di saluran TV kabel Transvision",https://www.instagram.com/p/CphQxI3ptIh/,85,1,0,1,8773,8153,0,0,0,87,1.07
2023-03-08,6408198ccfdfc14358386b99,photo,"Jerome Powell, memperingatkan bahwa suku bunga kemungkinan akan lebih tinggi dari yang diperkirakan.

""Data ekonomi terbaru datang lebih kuat dari yang diharapkan, yang menunjukkan bahwa tingkat suku bunga akhir kemungkinan akan lebih tinggi dari yang diantisipasi sebelumnya,"" kata Powell.

""Jika totalitas data menunjukkan bahwa pengetatan yang lebih cepat diperlukan, kami akan siap untuk meningkatkan laju kenaikan suku bunga.""

The Fed sempat memperkirakan akan menaikkan suku bunga hingga 5,1 % di 2023. Artinya masih ada ruang kenaikan sebesar 150 basis poin dari saat kala itu.

Sedangkan, pada 2024 suku bunga diharapkan bisa kembali turun menjadi 4,1% . Lalu, turun lagi menjadi 3,1% di 2025.

Namun menurut data perangkat FedWatch, milik CME Group, di pasar telah bergerak lebih tinggi mengikuti pernyataan Powell ke kisaran 5,5%-5,75%. Namun dalam pernyataan terbaru itu, Powell tak merinci detail seberapa tinggi kenaikan.

Baca berita selengkapnya berjudul 'Ini Sabda Baru The Fed, Jerome Powell 'Warning' Suku Bunga AS' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Cpg_MvUNHmh/,1613,35,0,63,73894,73295,0,0,0,1711,2.33
2023-03-08,6408198ccfdfc14358386b9b,photo,"Kementerian Badan Usaha Milik Negara (BUMN) memutuskan memberhentikan satu direksi PT Pertamina (Persero), yaitu Direktur Penunjang Bisnis Dedi Sunardi.

Pencopotan ini menyusul adanya insiden kebakaran pada Terminal Bahan Bakar Minyak (BBM) Pertamina di Plumpang, Jakarta Utara, pada Jumat (03/03/2023) pukul 20.20 WIB malam.
Kabar tersebut pun dibenarkan oleh Wakil Menteri BUMN I Pahala Nugraha Mansury.

Pahala mengatakan, untuk sementara posisi Direktur Penunjang Bisnis Pertamina akan ditugaskan kepada Direktur Logistik & Infrastruktur Pertamina Erry Widiastono.

Baca berita menariknya di www.cnbcindonesia.com

#pertamina #erickthohir #bumn #depoplumpang",https://www.instagram.com/p/Cpg7DYQJszI/,6766,307,0,240,192819,180236,0,0,0,7313,4.06
2023-03-08,6407ef57cfdfc14358386ad5,photo,"Ingat, sepandai-pandainya ..... pasti akan.... (hayo diisi apa ya?)

Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK) mengungkapkan bahwa total uang yang tersimpan dalam puluhan rekening pejabat pajak Direktorat Jenderal Pajak Rafael Alun Trisambodo, mencapai Rp 500 miliar.

Menurut Kepala PPATK Ivan Yustiavandana, rekening yang dikumpulkan PPATK tersebut saat ini sudah diblokir.

Rekening yang diblokir ini terdiri dari rekening pribadi Rafael, istrinya, serta putranya Mario Dandy Satrio, dan perusahaan atau badan hukum.

""Nilai transaksi yang kami bekukan nilainya D/K (Debit/Kredit) lebih dari Rp500 miliar dan kemungkinan akan bertambah,"" kata Ivan, dikutip dari CNN Indonesia, Selasa (7/3/2023).

PPATK juga mendapat informasi dari masyarakat mengenai sosok dalam konsultan pajak yang terkait harta jumbo Rafael melarikan diri ke luar negeri.

Wah, kira-kira siapa ya sosok konsultan yang kabur ini? 

Baca artikel lengkapnya berjudul 'Wah! PPATK Blokir Rp 500 M di Rekening Rafael Alun' hanya di cnbcindonesia.com

#PPATK #Pajak",https://www.instagram.com/p/Cpgqi7QBngq/,1181,52,0,31,61496,58686,0,0,0,1264,2.15
2023-03-08,6407d41e202d8a2b2958a88f,photo,"PT PLN (Persero) akhirnya buka suara perihal curhatan pelawan senior Toto Muryadi alias Tarzan yang dikabarkan memgelami denda listrik sampai Rp90 juta. 

Dalam video yang beredar Pelawak Senior Tarzan ini mengisahkan bahwa pada bulan lalu, tiba-tiba rumah tersebut didatangi petugas PLN yang langsung mau memblokir listrik rumah itu.

Tarzan mengaku keberatan sehingga mendatangi PLN. 

Setelah kunjungan itu, komedian senior itu mengaku mendapat potongan denda menjadi Rp72 juta dan diberikan persyaratan baru.

Melalui keterangan resminya, Manager PLN UP3 Kramat Jati Aditya Yoga Nugraha mengatakan secara rutin melaksanakan Penertiban Pemakaian Tenaga Listrik (P2TL) untuk memastikan kWh meter berfungsi baik sebagai pengukur dan pembatas listrik ke setiap rumah pelanggan.

Hal ini dilakukan demi keselamatan pelanggan. ""Jadi P2TL semata-mata adalah upaya preventif dari PLN untuk menjaga keselamatan pelanggannya,"" kata Yoga melalui keterangan resmi seperti dikutip CNNIndonesia, pada Selasa (7/3/2023).

Menurutnya, PLN telah melakukan prosedur pelaksanaan P2TL sesuai dengan ketentuan yang berlaku ke rumah Galuh Pujiwati, anak dari Tarzan. Saat P2TL dilakukan oleh petugas, ditemukan bahwa rumah Galuh menggunakan listrik dari kWh meter yang sebelumnya sudah terdaftar di lokasi lain.

Baca berita selengkapnya dengan judul artikel ‘Pelawak Tarzan Kena Denda Listrik Rp90 Juta, Begini Kata PLN’ di www.cnbcindonesia.com

#pln #pelawaktarzan #tarzan #dendalistrik 
Dok foto: Arsip Festival Film Indonesia",https://www.instagram.com/p/CpgczyUpRjE/,1689,104,0,58,97458,94181,0,0,0,1851,1.97
2023-03-07,640746a00ed0004471675a9e,photo,"Menteri Koordinator Bidang Kemaritiman dan Investasi (Menko Marves), Luhut Binsar Pandjaitan mengungkapkan seharusnya masyarakat yang tinggal di dekat Depo Plumpang harus dipindahkan.

Hal ini menyangkut kejadian kebakaran Depo atau Terminal Bahan Bakar Minyak (TBBM) Plumpang, Koja, Jakarta Utara pada Jumat (3/3/2023) malam lalu.

Luhut mengungkapkan masyarakat yang tinggal di buffer zone atau jarak aman TBBM dengan pemukiman warga seharusnya dipindahkan.

Dia mengatakan, seharusnya bukan Depo Plumpang yang dipindahkan, melainkan pemukiman warga di daerah itu yang seharusnya dipindahkan.

#luhutbinsarpandjaitan #q#quotes",https://www.instagram.com/p/CpfZfddrX8f/,4618,487,0,146,152558,141253,0,0,0,5251,3.72
2023-03-07,640746a00ed0004471675aa0,reels,"Hai, Sobat Cuan.

Seiring dengan pencabutan kebijakan pemberlakukan pembatasan kegiatan masyarakat (PPKM) pada akhir tahun 2022 lalu, Presiden Jokowi mengharapkan konsumsi masyarakat semakin meningkat sehingga dapat mendorong pertumbuhan ekonomi Indonesia. Presiden mengungkapkan, di tahun lalu dana masyarakat yang tidak dibelanjakan dan disimpan di bank mencapai Rp690 triliun. Sementara di lain sisi, sektor supply belum kembali pulih pasca pandemi Covid-19 dan resesi global. Lantas, konsep belanja seperti apa yang dimaksud oleh Presiden Jokowi? Bagaimana masyarakat menata ulang perencanaan keuangannya pasca pandemi Covid-19? Untuk informasi lengkapnya, dengerin aja podcastnya Cuap Cuap Cuan segmen Interview besama Maria Katarina dan Ayyi Hidayah selaku Financial Expert CNBC Indonesia, berkut ini!

Sobat Cuan, Jangan Lupa ya untuk follow IG @cuap_cuan, dan juga subcribe youtube channel CUap Cuap Cuan, Kemudian di like, comment dan share ya. Salam cuan!",https://www.instagram.com/reel/CpfThu_JBC4/,116,3,3,6,0,13844,0,13582,0,125,0.92
